测点,X,Y,Z
8701,400,290,-1008.471031
8702,405,290,-1009.87599
8703,410,290,-1011.143761
8704,415,290,-1012.303309
8705,420,290,-1013.365415
8706,425,290,-1014.319766
8707,430,290,-1015.144691
8708,435,290,-1015.814683
8709,440,290,-1016.307431
8710,445,290,-1016.610103
8711,450,290,-1016.72307
8712,455,290,-1016.659523
8713,460,290,-1016.441551
8714,465,290,-1016.095179
8715,470,290,-1015.646637
8716,475,290,-1015.120785
8717,480,290,-1014.54156
8718,485,290,-1013.934325
8719,490,290,-1013.330464
8720,495,290,-1012.774536
8721,500,290,-1012.329334
8722,505,290,-1012.058776
8723,510,290,-1011.979208
8724,-200,295,-880.316665
8725,-195,295,-880.7661189
8726,-190,295,-881.280771
8727,-185,295,-881.8836302
8728,-180,295,-882.5919029
8729,-175,295,-883.4063759
8730,-170,295,-884.310477
8731,-165,295,-885.279918
8732,-160,295,-886.2914218
8733,-155,295,-887.3280514
8734,-150,295,-888.3746213
8735,-145,295,-889.410233
8736,-140,295,-890.4137607
8737,-135,295,-891.3889292
8738,-130,295,-892.3385517
8739,-125,295,-893.2555635
8740,-120,295,-894.1232792
8741,-115,295,-894.9114826
8742,-110,295,-895.5711403
8743,-105,295,-896.0334842
8744,-100,295,-896.223743
8745,-95,295,-896.0879669
8746,-90,295,-895.6165755
8747,-85,295,-894.8491758
8748,-80,295,-893.8558007
8749,-75,295,-892.7105975
8750,-70,295,-891.4734202
8751,-65,295,-890.1861492
8752,-60,295,-888.8774541
8753,-55,295,-887.5697499
8754,-50,295,-886.2858164
8755,-45,295,-885.0565046
8756,-40,295,-883.9339625
8757,-35,295,-883.032322
8758,-30,295,-882.5574419
8759,-25,295,-882.6874807
8760,-20,295,-883.4059452
8761,-15,295,-884.4965824
8762,-10,295,-885.7718614
8763,-5,295,-887.1477648
8764,0,295,-888.5943714
8765,5,295,-890.1082992
8766,10,295,-891.6889304
8767,15,295,-893.3250518
8768,20,295,-894.9963874
8769,25,295,-896.6897188
8770,30,295,-898.3915906
8771,35,295,-900.0837809
8772,40,295,-901.7536056
8773,45,295,-903.4065882
8774,50,295,-905.0503547
8775,55,295,-906.6853142
8776,60,295,-908.3059252
8777,65,295,-909.9007319
8778,70,295,-911.4591847
8779,75,295,-912.9816848
8780,80,295,-914.4741347
8781,85,295,-915.9391013
8782,90,295,-917.3763777
8783,95,295,-918.7854233
8784,100,295,-920.1680304
8785,105,295,-921.5253877
8786,110,295,-922.8548681
8787,115,295,-924.1523992
8788,120,295,-925.414775
8789,125,295,-926.6382389
8790,130,295,-927.8114882
8791,135,295,-928.9002382
8792,140,295,-929.8598132
8793,145,295,-930.6909428
8794,150,295,-931.4431312
8795,155,295,-932.171861
8796,160,295,-932.9057032
8797,165,295,-933.6564335
8798,170,295,-934.4297354
8799,175,295,-935.22948
8800,180,295,-936.0591422
8801,185,295,-936.9228315
8802,190,295,-937.8253823
8803,195,295,-938.7733994
8804,200,295,-939.7768724
8805,205,295,-940.8469212
8806,210,295,-941.9863097
8807,215,295,-943.1903088
8808,220,295,-944.4555544
8809,225,295,-945.781738
8810,230,295,-947.1678591
8811,235,295,-948.6119108
8812,240,295,-950.1087979
8813,245,295,-951.6523809
8814,250,295,-953.2388235
8815,255,295,-954.8619169
8816,260,295,-956.5092023
8817,265,295,-958.1605595
8818,270,295,-959.7861777
8819,275,295,-961.356784
8820,280,295,-962.872886
8821,285,295,-964.3582784
8822,290,295,-965.8409252
8823,295,295,-967.352132
8824,300,295,-968.9218533
8825,305,295,-970.5695731
8826,310,295,-972.3064859
8827,315,295,-974.137491
8828,320,295,-976.0561783
8829,325,295,-978.0536407
8830,330,295,-980.1737114
8831,335,295,-983.1012255
8832,340,295,-986.0458997
8833,345,295,-988.7877828
8834,350,295,-991.073617
8835,355,295,-992.9911268
8836,360,295,-994.7685158
8837,365,295,-996.4952329
8838,370,295,-998.2000455
8839,375,295,-999.8960534
8840,380,295,-1001.592012
8841,385,295,-1003.281125
8842,390,295,-1004.940385
8843,395,295,-1006.545533
8844,400,295,-1008.07518
8845,405,295,-1009.514239
8846,410,295,-1010.862618
8847,415,295,-1012.12954
8848,420,295,-1013.310474
8849,425,295,-1014.384209
8850,430,295,-1015.318544
8851,435,295,-1016.076388
8852,440,295,-1016.62442
8853,445,295,-1016.943289
8854,450,295,-1017.034572
8855,455,295,-1016.919542
8856,460,295,-1016.630893
8857,465,295,-1016.203567
8858,470,295,-1015.669136
8859,475,295,-1015.054157
8860,480,295,-1014.381158
8861,485,295,-1013.67143
8862,490,295,-1012.95054
8863,495,295,-1012.26088
8864,500,295,-1011.688995
8865,505,295,-1011.372197
8866,510,295,-1011.349426
8867,-200,300,-880.711662
8868,-195,300,-881.199144
8869,-190,300,-881.7485491
8870,-185,300,-882.37418
8871,-180,300,-883.0855024
8872,-175,300,-883.8828057
8873,-170,300,-884.75729
8874,-165,300,-885.6938174
8875,-160,300,-886.6760287
8876,-155,300,-887.6896387
8877,-150,300,-888.7205433
8878,-145,300,-889.7481036
8879,-140,300,-890.7494171
8880,-135,300,-891.7304786
8881,-130,300,-892.6964141
8882,-125,300,-893.641272
8883,-120,300,-894.550096
8884,-115,300,-895.3942378
8885,-110,300,-896.1206769
8886,-105,300,-896.64738
8887,-100,300,-896.8787279
8888,-95,300,-896.7406178
8889,-90,300,-896.2204942
8890,-85,300,-895.371592
8891,-80,300,-894.2845487
8892,-75,300,-893.04731
8893,-70,300,-891.7249957
8894,-65,300,-890.3585283
8895,-60,300,-888.9724168
8896,-55,300,-887.5829329
8897,-50,300,-886.2042249
8898,-45,300,-884.8540257
8899,-40,300,-883.5666401
8900,-35,300,-882.4330282
8901,-30,300,-881.7420204
8902,-25,300,-881.881627
8903,-20,300,-882.8224497
8904,-15,300,-884.1020453
8905,-10,300,-885.4965447
8906,-5,300,-886.9447937
8907,0,300,-888.4312481
8908,5,300,-889.9684776
8909,10,300,-891.5880786
8910,15,300,-893.2574071
8911,20,300,-894.9500801
8912,25,300,-896.6587947
8913,30,300,-898.3753659
8914,35,300,-900.0726105
8915,40,300,-901.7166117
8916,45,300,-903.3404762
8917,50,300,-904.9609385
8918,55,300,-906.5777372
8919,60,300,-908.1858536
8920,65,300,-909.7689443
8921,70,300,-911.3001452
8922,75,300,-912.7906826
8923,80,300,-914.2567336
8924,85,300,-915.7007258
8925,90,300,-917.1214799
8926,95,300,-918.5183694
8927,100,300,-919.8961276
8928,105,300,-921.2630598
8929,110,300,-922.6147706
8930,115,300,-923.9435893
8931,120,300,-925.2487083
8932,125,300,-926.5306237
8933,130,300,-927.7829388
8934,135,300,-928.9645115
8935,140,300,-929.9657148
8936,145,300,-930.7619321
8937,150,300,-931.4657246
8938,155,300,-932.1609675
8939,160,300,-932.872352
8940,165,300,-933.6076571
8941,170,300,-934.3704068
8942,175,300,-935.1630451
8943,180,300,-935.98789
8944,185,300,-936.8478647
8945,190,300,-937.746795
8946,195,300,-938.6888518
8947,200,300,-939.6849689
8948,205,300,-940.7602704
8949,210,300,-941.9153449
8950,215,300,-943.1310065
8951,220,300,-944.4036755
8952,225,300,-945.7333481
8953,230,300,-947.1199195
8954,235,300,-948.5617623
8955,240,300,-950.0511053
8956,245,300,-951.5750633
8957,250,300,-953.1377343
8958,255,300,-954.7380385
8959,260,300,-956.3675388
8960,265,300,-958.0128967
8961,270,300,-959.6444054
8962,275,300,-961.1980833
8963,280,300,-962.6978704
8964,285,300,-964.1945807
8965,290,300,-965.7113631
8966,295,300,-967.269153
8967,300,300,-968.8849936
8968,305,300,-970.5539755
8969,310,300,-972.2787221
8970,315,300,-974.0925625
8971,320,300,-976.011547
8972,325,300,-978.0671441
8973,330,300,-980.3976986
8974,335,300,-983.1515904
8975,340,300,-986.1413011
8976,345,300,-989.1335391
8977,350,300,-991.2314303
8978,355,300,-992.9076036
8979,360,300,-994.5656848
8980,365,300,-996.2219413
8981,370,300,-997.8740074
8982,375,300,-999.5230583
8983,380,300,-1001.191648
8984,385,300,-1002.873149
8985,390,300,-1004.52444
8986,395,300,-1006.12447
8987,400,300,-1007.660882
8988,405,300,-1009.129552
8989,410,300,-1010.543335
8990,415,300,-1011.917682
8991,420,300,-1013.229396
8992,425,300,-1014.443254
8993,430,300,-1015.513083
8994,435,300,-1016.384387
8995,440,300,-1017.004878
8996,445,300,-1017.342744
8997,450,300,-1017.402166
8998,455,300,-1017.220108
8999,460,300,-1016.847455
9000,465,300,-1016.332011
9001,470,300,-1015.711507
9002,475,300,-1015.013574
9003,480,300,-1014.258231
9004,485,300,-1013.460798
9005,490,300,-1012.635421
9006,495,300,-1011.803123
9007,500,300,-1011.031779
9008,505,300,-1010.635421
9009,510,300,-1010.765811
9010,-200,305,-881.1039347
9011,-195,305,-881.6193783
9012,-190,305,-882.1918673
9013,-185,305,-882.83063
9014,-180,305,-883.5413065
9015,-175,305,-884.3239397
9016,-170,305,-885.1730658
9017,-165,305,-886.078973
9018,-160,305,-887.0294275
9019,-155,305,-888.0123622
9020,-150,305,-889.0145032
9021,-145,305,-890.0185299
9022,-140,305,-891.0104961
9023,-135,305,-891.989648
9024,-130,305,-892.9581903
9025,-125,305,-893.9121795
9026,-120,305,-894.8385055
9027,-115,305,-895.7094676
9028,-110,305,-896.4723116
9029,-105,305,-897.0389952
9030,-100,305,-897.2989588
9031,-95,305,-897.1627386
9032,-90,305,-896.6127131
9033,-85,305,-895.7158574
9034,-80,305,-894.5763388
9035,-75,305,-893.2910756
9036,-70,305,-891.9277168
9037,-65,305,-890.5262363
9038,-60,305,-889.108751
9039,-55,305,-887.6886719
9040,-50,305,-886.2760945
9041,-45,305,-884.8826007
9042,-40,305,-883.5327015
9043,-35,305,-882.300447
9044,-30,305,-881.3797984
9045,-25,305,-881.5917481
9046,-20,305,-882.6901315
9047,-15,305,-884.0489271
9048,-10,305,-885.4841352
9049,-5,305,-886.9523588
9050,0,305,-888.4423893
9051,5,305,-889.9524923
9052,10,305,-891.6056841
9053,15,305,-893.2821206
9054,20,305,-894.9724685
9055,25,305,-896.6757809
9056,30,305,-898.3905889
9057,35,305,-900.1032456
9058,40,305,-901.6946646
9059,45,305,-903.2887056
9060,50,305,-904.8850455
9061,55,305,-906.4805694
9062,60,305,-908.0715781
9063,65,305,-909.6509063
9064,70,305,-911.1469234
9065,75,305,-912.6081483
9066,80,305,-914.0523204
9067,85,305,-915.4784406
9068,90,305,-916.8847151
9069,95,305,-918.2700853
9070,100,305,-919.6365579
9071,105,305,-921.0104055
9072,110,305,-922.374517
9073,115,305,-923.720309
9074,120,305,-925.048903
9075,125,305,-926.3626217
9076,130,305,-927.6586438
9077,135,305,-928.9052522
9078,140,305,-929.9648222
9079,145,305,-930.7103398
9080,150,305,-931.3958008
9081,155,305,-932.0824801
9082,160,305,-932.7888152
9083,165,305,-933.5211117
9084,170,305,-934.2823994
9085,175,305,-935.0746268
9086,180,305,-935.8999855
9087,185,305,-936.7609517
9088,190,305,-937.6602104
9089,195,305,-938.6006995
9090,200,305,-939.5861693
9091,205,305,-940.6692192
9092,210,305,-941.8384649
9093,215,305,-943.0603363
9094,220,305,-944.3356993
9095,225,305,-945.6651849
9096,230,305,-947.0491155
9097,235,305,-948.4868147
9098,240,305,-949.9751798
9099,245,305,-951.4756186
9100,250,305,-953.0188405
9101,255,305,-954.6009693
9102,260,305,-956.2156363
9103,265,305,-957.8563002
9104,270,305,-959.516662
9105,275,305,-961.0457871
9106,280,305,-962.5337798
9107,285,305,-964.0443105
9108,290,305,-965.5878925
9109,295,305,-967.1786825
9110,300,305,-968.8317411
9111,305,305,-970.5264668
9112,310,305,-972.240399
9113,315,305,-974.0560534
9114,320,305,-975.9953858
9115,325,305,-978.1032934
9116,330,305,-980.4554599
9117,335,305,-983.0914323
9118,340,305,-985.9300817
9119,345,305,-988.7408971
9120,350,305,-990.8511813
9121,355,305,-992.5475153
9122,360,305,-994.1992889
9123,365,305,-995.8427644
9124,370,305,-997.4773777
9125,375,305,-999.0974648
9126,380,305,-1000.750404
9127,385,305,-1002.437461
9128,390,305,-1004.084896
9129,395,305,-1005.683732
9130,400,305,-1007.22807
9131,405,305,-1008.71923
9132,410,305,-1010.178141
9133,415,305,-1011.661436
9134,420,305,-1013.112207
9135,425,305,-1014.486917
9136,430,305,-1015.72257
9137,435,305,-1016.741697
9138,440,305,-1017.458848
9139,445,305,-1017.815152
9140,450,305,-1017.82055
9141,455,305,-1017.545039
9142,460,305,-1017.070578
9143,465,305,-1016.461143
9144,470,305,-1015.759324
9145,475,305,-1014.992172
9146,480,305,-1014.176938
9147,485,305,-1013.324931
9148,490,305,-1012.443892
9149,495,305,-1011.539678
9150,500,305,-1010.620036
9151,505,305,-1010.100174
9152,510,305,-1010.415301
9153,-200,310,-881.4852592
9154,-195,310,-882.0203637
9155,-190,310,-882.6073425
9156,-185,310,-883.2523272
9157,-180,310,-883.9588087
9158,-175,310,-884.7266138
9159,-170,310,-885.5518339
9160,-165,310,-886.4276391
9161,-160,310,-887.3445506
9162,-155,310,-888.2919357
9163,-150,310,-889.258338
9164,-145,310,-890.2310437
9165,-140,310,-891.2008291
9166,-135,310,-892.1634026
9167,-130,310,-893.1178587
9168,-125,310,-894.0599588
9169,-120,310,-894.9768095
9170,-115,310,-895.8412959
9171,-110,310,-896.6010669
9172,-105,310,-897.168314
9173,-100,310,-897.4306765
9174,-95,310,-897.2959935
9175,-90,310,-896.7472006
9176,-85,310,-895.8496015
9177,-80,310,-894.7103218
9178,-75,310,-893.4278551
9179,-70,310,-892.0710317
9180,-65,310,-890.6807987
9181,-60,310,-889.2804334
9182,-55,310,-887.8848286
9183,-50,310,-886.5072243
9184,-45,310,-885.1653146
9185,-40,310,-883.8931837
9186,-35,310,-882.7785455
9187,-30,310,-882.1069028
9188,-25,310,-882.2462747
9189,-20,310,-883.156137
9190,-15,310,-884.4022825
9191,-10,310,-885.7680235
9192,-5,310,-887.1936993
9193,0,310,-888.6608735
9194,5,310,-890.1810598
9195,10,310,-891.7730574
9196,15,310,-893.4093934
9197,20,310,-895.0669338
9198,25,310,-896.7370447
9199,30,310,-898.4105362
9200,35,310,-900.062098
9201,40,310,-901.6649155
9202,45,310,-903.2452087
9203,50,310,-904.8195888
9204,55,310,-906.3893354
9205,60,310,-907.9498994
9206,65,310,-909.4865226
9207,70,310,-910.9759249
9208,75,310,-912.4276704
9209,80,310,-913.8579618
9210,85,310,-915.2704435
9211,90,310,-916.6653103
9212,95,310,-918.0432019
9213,100,310,-919.4095412
9214,105,310,-920.7737993
9215,110,310,-922.1319012
9216,115,310,-923.4761453
9217,120,310,-924.8047632
9218,125,310,-926.1158046
9219,130,310,-927.4000354
9220,135,310,-928.6123708
9221,140,310,-929.6487686
9222,145,310,-930.479744
9223,150,310,-931.2088773
9224,155,310,-931.9225772
9225,160,310,-932.646837
9226,165,310,-933.3915555
9227,170,310,-934.1618536
9228,175,310,-934.9612988
9229,180,310,-935.7931177
9230,185,310,-936.6603194
9231,190,310,-937.5664126
9232,195,310,-938.5165209
9233,200,310,-939.5212104
9234,205,310,-940.6031553
9235,210,310,-941.7617232
9236,215,310,-942.9797211
9237,220,310,-944.2518211
9238,225,310,-945.5769595
9239,230,310,-946.9540476
9240,235,310,-948.3803476
9241,240,310,-949.8479025
9242,245,310,-951.346003
9243,250,310,-952.8778556
9244,255,310,-954.4441993
9245,260,310,-956.0400047
9246,265,310,-957.6557309
9247,270,310,-959.2664286
9248,275,310,-960.8234066
9249,280,310,-962.3476484
9250,285,310,-963.8838389
9251,290,310,-965.4508352
9252,295,310,-967.060556
9253,300,310,-968.7191842
9254,305,310,-970.4169314
9255,310,310,-972.1580704
9256,315,310,-973.9821397
9257,320,310,-975.9223823
9258,325,310,-978.0165041
9259,330,310,-980.3050178
9260,335,310,-982.7919043
9261,340,310,-985.3901632
9262,345,310,-987.8926581
9263,350,310,-990.0629834
9264,355,310,-991.9361097
9265,360,310,-993.6766079
9266,365,310,-995.3632264
9267,370,310,-997.0224007
9268,375,310,-998.6679817
9269,380,310,-1000.324244
9270,385,310,-1001.988516
9271,390,310,-1003.627671
9272,395,310,-1005.226043
9273,400,310,-1006.778017
9274,405,310,-1008.288765
9275,410,310,-1009.790782
9276,415,310,-1011.343841
9277,420,310,-1012.938181
9278,425,310,-1014.490752
9279,430,310,-1015.92279
9280,435,310,-1017.138113
9281,440,310,-1017.994139
9282,445,310,-1018.362102
9283,450,310,-1018.2668
9284,455,310,-1017.856252
9285,460,310,-1017.261144
9286,465,310,-1016.557787
9287,470,310,-1015.787073
9288,475,310,-1014.97191
9289,480,310,-1014.126693
9290,485,310,-1013.262647
9291,490,310,-1012.392756
9292,495,310,-1011.542662
9293,500,310,-1010.793488
9294,505,310,-1010.389524
9295,510,310,-1010.423443
9296,-200,315,-881.8507665
9297,-195,315,-882.3988091
9298,-190,315,-882.9937098
9299,-185,315,-883.6395955
9300,-180,315,-884.3386043
9301,-175,315,-885.0903072
9302,-170,315,-885.8916173
9303,-165,315,-886.7370996
9304,-160,315,-887.6189758
9305,-155,315,-888.5277727
9306,-150,315,-889.4538656
9307,-145,315,-890.3885232
9308,-140,315,-891.3255054
9309,-135,315,-892.2597673
9310,-130,315,-893.1877161
9311,-125,315,-894.1033511
9312,-120,315,-894.9936641
9313,-115,315,-895.8309932
9314,-110,315,-896.5626635
9315,-105,315,-897.1042348
9316,-100,315,-897.3507366
9317,-95,315,-897.218769
9318,-90,315,-896.6914004
9319,-85,315,-895.8266962
9320,-80,315,-894.7231134
9321,-75,315,-893.4762785
9322,-70,315,-892.1559741
9323,-65,315,-890.8062071
9324,-60,315,-889.4543966
9325,-55,315,-888.121268
9326,-50,315,-886.8283299
9327,-45,315,-885.606168
9328,-40,315,-884.5085648
9329,-35,315,-883.6454889
9330,-30,315,-883.1992572
9331,-25,315,-883.339586
9332,-20,315,-884.0340619
9333,-15,315,-885.0809543
9334,-10,315,-886.3093107
9335,-5,315,-887.6436616
9336,0,315,-889.052659
9337,5,315,-890.5247414
9338,10,315,-892.0550683
9339,15,315,-893.6301133
9340,20,315,-895.2330755
9341,25,315,-896.8508734
9342,30,315,-898.470561
9343,35,315,-900.0761892
9344,40,315,-901.6575288
9345,45,315,-903.2195704
9346,50,315,-904.7700113
9347,55,315,-906.3107169
9348,60,315,-907.8376011
9349,65,315,-909.3414729
9350,70,315,-910.813781
9351,75,315,-912.256166
9352,80,315,-913.6755767
9353,85,315,-915.0764311
9354,90,315,-916.4608302
9355,95,315,-917.8308453
9356,100,315,-919.1901981
9357,105,315,-920.5418573
9358,110,315,-921.8842532
9359,115,315,-923.2127226
9360,120,315,-924.5226139
9361,125,315,-925.8068046
9362,130,315,-927.047886
9363,135,315,-928.2074339
9364,140,315,-929.2370812
9365,145,315,-930.1296574
9366,150,315,-930.9309932
9367,155,315,-931.6949478
9368,160,315,-932.4533283
9369,165,315,-933.2219442
9370,170,315,-934.0098114
9371,175,315,-934.8230035
9372,180,315,-935.6662684
9373,185,315,-936.54399
9374,190,315,-937.4610481
9375,195,315,-938.4242309
9376,200,315,-939.4424453
9377,205,315,-940.5257722
9378,210,315,-941.6755179
9379,215,315,-942.8855245
9380,220,315,-944.1510219
9381,225,315,-945.4692036
9382,230,315,-946.8374428
9383,235,315,-948.2518639
9384,240,315,-949.7065914
9385,245,315,-951.1960178
9386,250,315,-952.7178276
9387,255,315,-954.2696873
9388,260,315,-955.8459922
9389,265,315,-957.4362637
9390,270,315,-959.0232337
9391,275,315,-960.5910609
